Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2926703,-,-,-,40.41,67.22,0,490,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,8,10,30,5.2,106,432,223,4,0.2,17,0,0,17,0.354,69.92,74.28,0.16,973,1.1,349,1.1
2018,1,8,11,30,3.7,58,203,84,4,1,7,0,3,7,0.353,82.26,82.53,0.16,973,1.1,182,0.8
2018,1,8,12,30,2.5,0,0,0,4,0.4,0,0,0,0,0.35100000000000003,86.08,92.26,0.16,973,1.1,13,0.8
2018,1,8,13,30,2,0,0,0,4,0.2,0,0,0,0,0.34800000000000003,88.01,102.76,0.16,974,1.1,20,0.8
2018,1,8,14,30,1.6,0,0,0,4,0.2,0,0,0,0,0.34700000000000003,90.26,113.82000000000001,0.16,974,1.1,28,0.6000000000000001
2018,1,8,15,30,1.3,0,0,0,4,0.1,0,0,0,0,0.34700000000000003,91.94,125.18,0.16,974,1,38,0.5
2018,1,8,16,30,1,0,0,0,4,0.1,0,0,0,0,0.34700000000000003,93.52,136.54,0.16,974,1,48,0.4
2018,1,8,17,30,0.7000000000000001,0,0,0,4,0,0,0,0,0,0.34600000000000003,94.92,147.44,0.16,974,1,66,0.30000000000000004
2018,1,8,18,30,0.4,0,0,0,4,-0.1,0,0,0,0,0.34500000000000003,96.11,156.78,0.16,974,0.9,97,0.30000000000000004
2018,1,8,19,30,0.2,0,0,0,4,-0.30000000000000004,0,0,0,0,0.342,96.46000000000001,161.68,0.16,974,0.9,136,0.30000000000000004
2018,1,8,20,30,0,0,0,0,4,-0.5,0,0,0,0,0.336,96.65,158.68,0.16,974,0.9,162,0.4
2018,1,8,21,30,-0.2,0,0,0,4,-0.6000000000000001,0,0,0,0,0.326,96.91,150.12,0.16,974,0.9,180,0.5
2018,1,8,22,30,-0.4,0,0,0,4,-0.8,0,0,0,0,0.317,97.25,139.48,0.16,974,0.9,196,0.6000000000000001
2018,1,8,23,30,-0.5,0,0,0,4,-0.9,0,0,0,0,0.314,96.79,128.18,0.16,974,0.8,203,0.6000000000000001
2018,1,9,0,30,-0.7000000000000001,0,0,0,4,-1.1,0,0,0,0,0.309,96.92,116.78,0.16,974,0.8,216,0.7000000000000001
2018,1,9,1,30,-0.8,0,0,0,4,-1.3,0,0,0,0,0.308,96.28,105.60000000000001,0.16,974,0.8,218,0.7000000000000001
2018,1,9,2,30,-0.6000000000000001,0,0,0,4,-1.5,0,0,0,0,0.308,93.58,94.91,0.16,974,0.8,220,0.8
2018,1,9,3,30,0.6000000000000001,41,134,53,4,-1.5,16,0,3,16,0.309,85.67,84.86,0.16,974,0.8,215,0.9
2018,1,9,4,30,2.6,96,407,193,4,-1.2000000000000002,57,0,3,57,0.31,76.25,76.23,0.16,974,0.8,182,1.1
2018,1,9,5,30,4.2,123,565,324,2,-1.1,131,14,0,136,0.309,68.53,69.22,0.16,974,0.8,159,1.3
2018,1,9,6,30,5.2,138,641,414,0,-1.3,138,641,0,414,0.308,62.7,64.46000000000001,0.16,973,0.8,171,1.4000000000000001
2018,1,9,7,30,6,141,674,452,1,-1.6,141,674,0,452,0.307,58.25,62.5,0.16,972,0.8,190,1.4000000000000001
2018,1,9,8,30,6.300000000000001,133,675,433,1,-1.8,133,675,0,433,0.308,56.160000000000004,63.620000000000005,0.16,972,0.8,210,1.3
2018,1,9,9,30,6.300000000000001,131,584,353,2,-2,156,57,0,178,0.309,55.300000000000004,67.65,0.16,971,0.8,248,1.1
2018,1,9,10,30,5.300000000000001,102,483,234,2,-2.1,87,0,0,87,0.309,58.88,74.11,0.16,971,0.8,156,0.8
2018,1,9,11,30,3.2,56,272,92,0,-1,56,272,0,92,0.309,74.05,82.36,0.16,971,0.8,44,0.7000000000000001
2018,1,9,12,30,1.5,0,0,0,0,-2,0,0,0,0,0.31,77.43,92.09,0.16,971,0.8,59,0.8
2018,1,9,13,30,0.8,0,0,0,0,-2.2,0,0,0,0,0.312,80.15,102.60000000000001,0.16,971,0.8,76,0.7000000000000001
2018,1,9,14,30,0.4,0,0,0,0,-2.2,0,0,0,0,0.316,82.55,113.66,0.16,971,0.8,95,0.7000000000000001
2018,1,9,15,30,-0.1,0,0,0,0,-2.2,0,0,0,0,0.32,85.88,125.02,0.16,971,0.8,113,0.7000000000000001
2018,1,9,16,30,-0.6000000000000001,0,0,0,0,-2.2,0,0,0,0,0.322,89.03,136.38,0.16,970,0.8,136,0.8
2018,1,9,17,30,-1,0,0,0,0,-2.2,0,0,0,0,0.322,91.38,147.27,0.16,970,0.8,161,0.8
2018,1,9,18,30,-1.3,0,0,0,0,-2.3000000000000003,0,0,1,0,0.323,92.72,156.61,0.16,969,0.7000000000000001,184,0.9
2018,1,9,19,30,-1.4000000000000001,0,0,0,0,-2.5,0,0,0,0,0.323,92.55,161.53,0.16,968,0.7000000000000001,198,0.9
2018,1,9,20,30,-1.4000000000000001,0,0,0,0,-2.6,0,0,0,0,0.322,91.7,158.6,0.16,968,0.7000000000000001,204,1
2018,1,9,21,30,-1.3,0,0,0,0,-2.7,0,0,0,0,0.323,90.09,150.09,0.16,967,0.7000000000000001,205,1.1
2018,1,9,22,30,-1.3,0,0,0,0,-2.8000000000000003,0,0,0,0,0.327,89.39,139.47,0.16,967,0.7000000000000001,202,1.2000000000000002
2018,1,9,23,30,-1.2000000000000002,0,0,0,0,-2.9000000000000004,0,0,0,0,0.329,88.15,128.17000000000002,0.16,967,0.7000000000000001,200,1.2000000000000002
2018,1,10,0,30,-1.1,0,0,0,0,-3,0,0,0,0,0.331,86.88,116.77,0.16,966,0.7000000000000001,186,1.4000000000000001
2018,1,10,1,30,-1,0,0,0,0,-3.1,0,0,0,0,0.327,85.59,105.59,0.16,966,0.7000000000000001,178,1.5
2018,1,10,2,30,-0.2,0,0,0,0,-3.3000000000000003,0,0,0,0,0.321,79.85000000000001,94.89,0.16,966,0.7000000000000001,174,1.7000000000000002
2018,1,10,3,30,2.3000000000000003,34,311,62,0,-2.8000000000000003,34,311,0,62,0.315,68.92,84.82000000000001,0.16,966,0.6000000000000001,170,2.3000000000000003
2018,1,10,4,30,5.4,64,626,214,0,-2.3000000000000003,64,626,0,214,0.312,57.43,76.17,0.16,966,0.6000000000000001,168,3
2018,1,10,5,30,8.200000000000001,78,766,351,0,-2.2,78,766,0,351,0.31,48.050000000000004,69.13,0.16,965,0.6000000000000001,178,3.7
2018,1,10,6,30,10.600000000000001,92,805,441,1,-2,92,805,0,441,0.308,41.51,64.34,0.16,965,0.6000000000000001,198,4.6000000000000005
2018,1,10,7,30,12.3,95,830,480,1,-2.6,95,830,0,480,0.306,35.480000000000004,62.36,0.16,964,0.6000000000000001,215,5.7
2018,1,10,8,30,13.100000000000001,92,818,458,2,-3.5,190,264,0,308,0.305,31.37,63.46,0.16,963,0.6000000000000001,226,6.6000000000000005
2018,1,10,9,30,12.8,88,752,376,2,-4,163,91,3,198,0.304,30.830000000000002,67.48,0.16,963,0.7000000000000001,232,6.800000000000001
2018,1,10,10,30,11.200000000000001,75,628,249,2,-3.9000000000000004,106,31,0,114,0.302,34.51,73.94,0.16,963,0.7000000000000001,236,6.300000000000001
2018,1,10,11,30,8.8,50,348,97,1,-3.6,50,348,0,97,0.302,41.54,82.2,0.16,964,0.7000000000000001,239,6.1000000000000005
2018,1,10,12,30,6.800000000000001,0,0,0,7,-3.8000000000000003,0,0,0,0,0.303,46.86,91.92,0.16,965,0.7000000000000001,240,6.4
2018,1,10,13,30,5,0,0,0,1,-4.1000000000000005,0,0,0,0,0.305,51.88,102.43,0.16,966,0.7000000000000001,243,6.2
2018,1,10,14,30,3.2,0,0,0,0,-4.4,0,0,0,0,0.308,57.47,113.5,0.16,967,0.7000000000000001,248,5.7
2018,1,10,15,30,1.7000000000000002,0,0,0,7,-4.4,0,0,0,0,0.311,63.79,124.86,0.16,968,0.8,253,5.300000000000001
2018,1,10,16,30,0.7000000000000001,0,0,0,1,-3.9000000000000004,0,0,0,0,0.314,71.16,136.22,0.16,970,0.9,256,4.9
2018,1,10,17,30,0,0,0,0,0,-3.5,0,0,0,0,0.317,77.43,147.1,0.16,971,0.9,262,4.4
2018,1,10,18,30,-0.6000000000000001,0,0,0,0,-3.5,0,0,0,0,0.32,80.78,156.43,0.16,971,0.9,272,4
2018,1,10,19,30,-1.2000000000000002,0,0,0,0,-4,0,0,0,0,0.322,81.47,161.37,0.16,972,0.8,285,3.5
2018,1,10,20,30,-1.6,0,0,0,4,-4.6000000000000005,0,0,0,0,0.324,79.89,158.51,0.16,972,0.8,300,3
2018,1,10,21,30,-1.9000000000000001,0,0,0,4,-5.1000000000000005,0,0,0,0,0.326,78.57000000000001,150.05,0.16,973,0.8,317,2.4000000000000004
2018,1,10,22,30,-2.2,0,0,0,4,-5.5,0,0,0,0,0.326,78.08,139.45000000000002,0.16,973,0.8,332,1.9000000000000001
2018,1,10,23,30,-2.3000000000000003,0,0,0,7,-5.800000000000001,0,0,0,0,0.326,76.91,128.16,0.16,974,0.8,337,1.7000000000000002
2018,1,11,0,30,-2.6,0,0,0,4,-6.1000000000000005,0,0,0,0,0.324,76.99,116.76,0.18,974,0.8,343,1.5
2018,1,11,1,30,-2.7,0,0,0,7,-6.300000000000001,0,0,0,0,0.325,76.09,105.57000000000001,0.18,975,0.8,343,1.2000000000000002
2018,1,11,2,30,-2.6,0,0,0,4,-6.5,0,0,0,0,0.328,74.47,94.86,0.18,975,0.8,337,1.2000000000000002
2018,1,11,3,30,-2.2,36,17,38,4,-6.800000000000001,5,0,3,5,0.333,70.74,84.76,0.18,976,0.7000000000000001,319,1.4000000000000001
2018,1,11,4,30,-1.4000000000000001,125,199,173,7,-7.300000000000001,11,0,3,11,0.338,64.2,76.10000000000001,0.18,976,0.7000000000000001,301,1.8
2018,1,11,5,30,-0.30000000000000004,168,380,304,4,-7.7,28,0,0,28,0.342,57.34,69.03,0.18,975,0.7000000000000001,293,2
2018,1,11,6,30,0.9,179,504,398,7,-8.1,23,0,0,23,0.34600000000000003,51.15,64.21000000000001,0.18,975,0.7000000000000001,295,2.2
2018,1,11,7,30,1.9000000000000001,171,582,442,4,-8.4,44,0,0,44,0.34800000000000003,46.25,62.21,0.18,974,0.7000000000000001,306,2.2
2018,1,11,8,30,2.6,155,608,428,4,-8.9,44,0,0,44,0.34900000000000003,42.51,63.29,0.18,973,0.7000000000000001,324,2.1
2018,1,11,9,30,2.7,122,620,361,4,-9.3,30,0,0,30,0.34800000000000003,40.83,67.31,0.18,973,0.7000000000000001,174,1.8
2018,1,11,10,30,1.9000000000000001,96,523,242,4,-9.600000000000001,18,0,0,18,0.34700000000000003,42.39,73.76,0.18,973,0.7000000000000001,27,1.5
2018,1,11,11,30,-0.1,57,278,95,7,-8,7,0,3,7,0.34700000000000003,55.11,82.02,0.18,973,0.7000000000000001,50,1.3
2018,1,11,12,30,-2,0,0,0,4,-7.6000000000000005,0,0,0,0,0.34800000000000003,65.31,91.75,0.18,974,0.7000000000000001,62,1.5
2018,1,11,13,30,-2.7,0,0,0,7,-8.1,0,0,0,0,0.34800000000000003,66.45,102.26,0.18,974,0.7000000000000001,71,1.6
2018,1,11,14,30,-3.2,0,0,0,4,-8.200000000000001,0,0,0,0,0.34700000000000003,68.18,113.33,0.18,974,0.8,76,1.5
2018,1,11,15,30,-3.6,0,0,0,7,-8.3,0,0,0,0,0.34700000000000003,70.03,124.7,0.18,973,0.8,78,1.4000000000000001
2018,1,11,16,30,-3.8000000000000003,0,0,0,4,-8.200000000000001,0,0,0,0,0.34600000000000003,71.36,136.05,0.18,973,0.8,77,1.2000000000000002
2018,1,11,17,30,-3.8000000000000003,0,0,0,4,-8.200000000000001,0,0,0,0,0.34400000000000003,71.67,146.93,0.18,972,0.8,75,1
2018,1,11,18,30,-3.8000000000000003,0,0,0,4,-8.1,0,0,0,0,0.34400000000000003,72.3,156.25,0.18,972,0.8,68,0.9
2018,1,11,19,30,-4.1000000000000005,0,0,0,1,-8.200000000000001,0,0,0,0,0.34400000000000003,73.07000000000001,161.20000000000002,0.18,971,0.7000000000000001,57,0.8
2018,1,11,20,30,-4.3,0,0,0,1,-8.4,0,0,0,0,0.34500000000000003,73.25,158.41,0.18,972,0.7000000000000001,49,0.8
2018,1,11,21,30,-4.4,0,0,0,0,-8.4,0,0,0,0,0.342,73.60000000000001,150,0.18,972,0.7000000000000001,45,0.8
2018,1,11,22,30,-4.5,0,0,0,0,-8.4,0,0,0,0,0.338,74.15,139.43,0.18,972,0.7000000000000001,44,0.7000000000000001
2018,1,11,23,30,-4.5,0,0,0,0,-8.4,0,0,0,0,0.335,74.13,128.15,0.18,972,0.7000000000000001,45,0.7000000000000001
2018,1,12,0,30,-4.5,0,0,0,0,-8.5,0,0,0,0,0.329,73.86,116.75,0.18,972,0.6000000000000001,51,0.7000000000000001
2018,1,12,1,30,-4.5,0,0,0,0,-8.5,0,0,0,0,0.327,73.72,105.55,0.18,973,0.6000000000000001,52,0.7000000000000001
2018,1,12,2,30,-4,0,0,0,0,-8.5,0,0,0,0,0.325,70.99,94.82000000000001,0.18,973,0.6000000000000001,52,0.8
2018,1,12,3,30,-2.3000000000000003,41,167,56,1,-8.3,41,167,0,56,0.325,63.31,84.71000000000001,0.18,973,0.6000000000000001,58,1.3
2018,1,12,4,30,0.1,83,496,203,0,-8.8,83,496,0,203,0.325,51.28,76.02,0.18,973,0.6000000000000001,66,1.6
2018,1,12,5,30,2.4000000000000004,103,660,340,4,-8.6,44,0,0,44,0.323,44.26,68.93,0.18,972,0.6000000000000001,69,1.6
2018,1,12,6,30,4.2,128,684,427,4,-7.9,175,36,0,191,0.318,41.01,64.08,0.18,971,0.6000000000000001,67,1.5
2018,1,12,7,30,5.4,131,714,466,4,-7.2,208,205,0,304,0.315,39.660000000000004,62.050000000000004,0.18,970,0.6000000000000001,60,1.6
2018,1,12,8,30,6.1000000000000005,128,705,446,7,-6.800000000000001,182,333,0,332,0.313,39.12,63.120000000000005,0.18,969,0.6000000000000001,53,1.8
2018,1,12,9,30,6,125,620,366,7,-6.5,166,101,0,205,0.311,40.35,67.12,0.18,968,0.6000000000000001,44,1.9000000000000001
2018,1,12,10,30,4,106,470,239,7,-5.9,48,0,0,48,0.309,48.53,73.57000000000001,0.18,968,0.7000000000000001,37,1.7000000000000002
2018,1,12,11,30,1.3,65,212,95,6,-4.800000000000001,22,0,3,22,0.308,63.910000000000004,81.84,0.18,968,0.7000000000000001,41,1.5
2018,1,12,12,30,0,0,0,0,6,-5.6000000000000005,0,0,0,0,0.308,65.76,91.57000000000001,0.18,968,0.8,49,1.7000000000000002
2018,1,12,13,30,-0.4,0,0,0,7,-6.1000000000000005,0,0,0,0,0.308,65.4,102.09,0.18,968,0.9,49,1.7000000000000002
2018,1,12,14,30,-0.6000000000000001,0,0,0,7,-6.4,0,0,0,0,0.307,65.02,113.17,0.18,967,0.9,41,1.6
2018,1,12,15,30,-0.9,0,0,0,7,-6.5,0,0,0,0,0.307,65.83,124.53,0.18,967,1,31,1.4000000000000001
2018,1,12,16,30,-1.2000000000000002,0,0,0,6,-6.7,0,0,0,0,0.305,66.28,135.88,0.18,966,1,24,1.2000000000000002
2018,1,12,17,30,-1.3,0,0,0,7,-7.1000000000000005,0,0,0,0,0.301,64.68,146.75,0.18,965,1,21,1.1
2018,1,12,18,30,-1.3,0,0,0,7,-7.2,0,0,0,0,0.298,64.16,156.07,0.18,965,1,10,0.9
2018,1,12,19,30,-1.1,0,0,0,7,-7.1000000000000005,0,0,0,0,0.296,63.72,161.03,0.18,964,1,155,0.7000000000000001
2018,1,12,20,30,-0.8,0,0,0,7,-7.300000000000001,0,0,0,0,0.295,61.52,158.31,0.18,963,1,286,0.6000000000000001
2018,1,12,21,30,-0.5,0,0,0,6,-7,0,0,0,0,0.293,61.42,149.95000000000002,0.18,963,1,257,0.5
2018,1,12,22,30,-0.2,0,0,0,7,-6.4,0,0,0,0,0.292,63.06,139.4,0.18,963,1,250,0.6000000000000001
2018,1,12,23,30,-0.1,0,0,0,7,-6,0,0,0,0,0.291,64.53,128.13,0.18,962,1,250,0.6000000000000001
2018,1,13,0,30,0.6000000000000001,0,0,0,7,-6.1000000000000005,0,0,0,0,0.293,60.74,116.72,0.18,962,0.9,251,0.6000000000000001
2018,1,13,1,30,1.1,0,0,0,7,-6.300000000000001,0,0,0,0,0.294,57.72,105.51,0.18,962,0.9,255,0.5
2018,1,13,2,30,1.6,0,0,0,6,-6.5,0,0,0,0,0.296,55.1,94.78,0.18,962,0.9,279,0.4
2018,1,13,3,30,2.3000000000000003,41,168,56,6,-6,26,0,3,26,0.299,54.21,84.65,0.18,962,0.9,297,0.5
2018,1,13,4,30,3.2,84,479,200,6,-5.1000000000000005,82,0,1,82,0.302,54.34,75.94,0.18,962,0.9,289,0.8
2018,1,13,5,30,4.5,106,634,335,7,-4.4,151,188,0,219,0.304,52.57,68.82000000000001,0.18,962,0.9,285,1.1
2018,1,13,6,30,5.7,116,710,428,7,-4.4,194,130,0,252,0.306,48.17,63.940000000000005,0.18,962,0.9,296,1.4000000000000001
2018,1,13,7,30,6.4,122,734,468,7,-4.4,212,152,0,284,0.309,45.92,61.89,0.18,962,0.9,309,1.6
2018,1,13,8,30,6.4,122,714,447,7,-4,193,60,0,220,0.311,47.46,62.940000000000005,0.18,962,0.9,316,1.7000000000000002
2018,1,13,9,30,5.6000000000000005,113,658,371,7,-3.4000000000000004,53,0,0,53,0.313,52.370000000000005,66.94,0.18,962,0.9,318,1.4000000000000001
2018,1,13,10,30,3.9000000000000004,99,513,246,6,-2.1,13,0,0,13,0.316,64.83,73.39,0.18,963,0.9,317,1
2018,1,13,11,30,2.1,61,260,99,6,-2.5,7,0,3,7,0.32,71.41,81.66,0.18,964,0.9,316,1
2018,1,13,12,30,0.7000000000000001,0,0,0,6,-3.7,0,0,0,0,0.324,72.27,91.39,0.18,965,0.9,317,1.1
2018,1,13,13,30,0,0,0,0,7,-4.4,0,0,0,0,0.328,72.41,101.91,0.18,965,0.9,318,1
2018,1,13,14,30,-0.4,0,0,0,0,-4.7,0,0,0,0,0.332,72.47,112.99000000000001,0.18,966,0.9,318,1
2018,1,13,15,30,-0.6000000000000001,0,0,0,0,-5,0,0,0,0,0.335,72.24,124.36,0.18,966,0.9,315,0.9
2018,1,13,16,30,-0.8,0,0,0,7,-5.2,0,0,0,0,0.335,72.37,135.71,0.18,967,0.9,312,0.8
2018,1,13,17,30,-1,0,0,0,7,-5.300000000000001,0,0,0,0,0.335,72.58,146.57,0.18,967,0.9,304,0.8
2018,1,13,18,30,-1,0,0,0,7,-5.4,0,0,0,0,0.333,72.15,155.88,0.18,967,0.9,291,0.8
2018,1,13,19,30,-1,0,0,0,7,-5.300000000000001,0,0,0,0,0.33,72.46000000000001,160.85,0.18,967,0.9,273,0.9
2018,1,13,20,30,-0.8,0,0,0,7,-5.2,0,0,0,0,0.326,72,158.20000000000002,0.18,967,0.9,260,1
2018,1,13,21,30,-0.6000000000000001,0,0,0,7,-5.1000000000000005,0,0,0,0,0.324,71.8,149.89000000000001,0.18,967,0.9,255,1.1
2018,1,13,22,30,-0.5,0,0,0,7,-5,0,0,0,0,0.325,71.51,139.36,0.18,967,1,258,1.2000000000000002
2018,1,13,23,30,-0.5,0,0,0,7,-5,0,0,0,0,0.326,71.54,128.1,0.18,967,1,261,1.3
2018,1,14,0,30,-0.6000000000000001,0,0,0,6,-5,0,0,0,0,0.334,72.39,116.69,0.18,968,1,271,1.3
2018,1,14,1,30,-0.6000000000000001,0,0,0,7,-4.9,0,0,0,0,0.34,72.78,105.48,0.18,968,1,271,1.2000000000000002
2018,1,14,2,30,-0.1,0,0,0,7,-4.800000000000001,0,0,0,0,0.34500000000000003,70.89,94.72,0.18,969,1,268,1.3
2018,1,14,3,30,1.4000000000000001,43,107,53,7,-4.2,6,0,3,6,0.34600000000000003,66.31,84.59,0.18,969,1,265,1.7000000000000002
2018,1,14,4,30,3.5,102,374,193,6,-4.1000000000000005,10,0,3,10,0.34500000000000003,57.51,75.85000000000001,0.18,969,1,257,2.3000000000000003
2018,1,14,5,30,6,128,539,324,4,-4.2,121,0,0,121,0.34500000000000003,47.88,68.7,0.18,969,1,248,3.3000000000000003
2018,1,14,6,30,8.200000000000001,141,624,417,7,-4.6000000000000005,175,343,0,326,0.34400000000000003,40.11,63.800000000000004,0.18,969,1,248,4.4
2018,1,14,7,30,9.5,144,661,457,1,-4.9,144,661,0,457,0.34,35.87,61.72,0.18,968,1,252,5.4
2018,1,14,8,30,9.8,138,659,440,7,-4.7,191,298,0,327,0.334,35.58,62.75,0.18,968,1,257,5.9
2018,1,14,9,30,9.1,123,618,367,7,-4.2,169,187,1,243,0.328,38.730000000000004,66.74,0.18,968,1,261,5.5
2018,1,14,10,30,7.2,99,515,248,7,-3.7,105,9,0,108,0.324,45.96,73.19,0.18,968,1,268,4
2018,1,14,11,30,4.1000000000000005,60,291,103,4,-3.1,47,0,3,47,0.32,59.33,81.47,0.18,969,0.9,281,2.5
2018,1,14,12,30,1.6,0,0,0,7,-3.4000000000000004,0,0,0,0,0.318,69.49,91.21000000000001,0.18,969,0.9,297,1.8
2018,1,14,13,30,0.4,0,0,0,1,-3.8000000000000003,0,0,0,0,0.317,73.29,101.74000000000001,0.18,969,0.9,312,1.4000000000000001
2018,1,14,14,30,-0.2,0,0,0,7,-4.3,0,0,0,0,0.317,74,112.82000000000001,0.18,969,0.9,320,1.2000000000000002
2018,1,14,15,30,-0.5,0,0,0,7,-4.6000000000000005,0,0,0,0,0.316,73.95,124.19,0.18,969,0.9,320,0.9
2018,1,14,16,30,-0.7000000000000001,0,0,0,7,-4.6000000000000005,0,0,0,0,0.316,74.68,135.54,0.18,969,0.9,314,0.7000000000000001
2018,1,14,17,30,-0.8,0,0,0,7,-4.5,0,0,0,0,0.314,75.87,146.39000000000001,0.18,969,0.9,312,0.7000000000000001
2018,1,14,18,30,-0.9,0,0,0,7,-4.4,0,0,0,0,0.312,77.29,155.68,0.18,969,0.9,314,0.7000000000000001
2018,1,14,19,30,-1,0,0,0,4,-4.3,0,0,0,0,0.31,78.44,160.67000000000002,0.18,968,0.9,322,0.7000000000000001
2018,1,14,20,30,-1.1,0,0,0,7,-4.2,0,0,0,0,0.308,79.5,158.07,0.18,968,0.9,334,0.7000000000000001
2018,1,14,21,30,-1.4000000000000001,0,0,0,6,-4.2,0,0,0,0,0.307,81.22,149.82,0.18,968,0.9,344,0.8
2018,1,14,22,30,-2,0,0,0,7,-4.3,0,0,0,0,0.306,84.16,139.32,0.18,968,0.9,352,1
2018,1,14,23,30,-2.3000000000000003,0,0,0,7,-4.4,0,0,0,0,0.306,85.72,128.06,0.18,968,0.9,356,1
2018,1,15,0,30,-3,0,0,0,7,-4.4,0,0,0,0,0.304,90.05,116.66,0.18,968,0.9,181,1.2000000000000002
2018,1,15,1,30,-3.1,0,0,0,7,-4.6000000000000005,0,0,0,0,0.303,89.60000000000001,105.43,0.18,968,0.9,5,1.6
2018,1,15,2,30,-2.9000000000000004,0,0,0,7,-4.800000000000001,0,0,0,0,0.303,86.67,94.67,0.18,968,0.9,8,2
2018,1,15,3,30,-2.1,43,135,56,7,-5,6,0,3,6,0.305,80.49,84.51,0.18,968,0.9,13,2.3000000000000003
2018,1,15,4,30,-0.8,97,412,198,7,-5.300000000000001,11,0,3,11,0.307,71.82000000000001,75.75,0.18,968,0.9,16,2.6
2018,1,15,5,30,0.7000000000000001,126,559,330,4,-5.300000000000001,26,0,0,26,0.309,63.980000000000004,68.57000000000001,0.18,968,0.9,18,2.9000000000000004
2018,1,15,6,30,1.8,159,584,418,4,-5.4,36,0,0,36,0.311,59.02,63.65,0.18,968,0.9,21,3.1
2018,1,15,7,30,2.3000000000000003,172,593,454,7,-5.4,28,0,0,28,0.312,56.85,61.54,0.18,967,0.9,24,3.3000000000000003
2018,1,15,8,30,2.4000000000000004,165,591,437,7,-5.4,21,0,0,21,0.314,56.42,62.56,0.18,967,0.9,26,3.6
2018,1,15,9,30,1.8,150,537,363,7,-5.5,57,0,0,57,0.316,58.53,66.54,0.18,966,0.9,27,3.8000000000000003
2018,1,15,10,30,0.7000000000000001,123,412,243,6,-5.6000000000000005,13,0,0,13,0.318,62.89,73,0.18,966,0.9,27,3.7
2018,1,15,11,30,-0.6000000000000001,71,189,100,6,-5.5,7,0,3,7,0.321,69.24,81.28,0.18,966,0.9,24,3.1
2018,1,15,12,30,-1.5,0,0,0,6,-5.4,0,0,0,0,0.324,74.84,91.03,0.18,966,1,19,2.8000000000000003
2018,1,15,13,30,-1.9000000000000001,0,0,0,6,-5.4,0,0,0,0,0.326,76.97,101.56,0.18,965,1,12,2.9000000000000004
2018,1,15,14,30,-2.2,0,0,0,6,-5.4,0,0,0,0,0.329,78.67,112.65,0.18,965,1,5,3.1
2018,1,15,15,30,-2.5,0,0,0,7,-5.5,0,0,0,0,0.332,80.16,124.01,0.18,965,1,178,3.1
2018,1,15,16,30,-2.9000000000000004,0,0,0,7,-5.6000000000000005,0,0,0,0,0.333,81.5,135.36,0.18,965,1,351,3.1
2018,1,15,17,30,-3.2,0,0,0,7,-6,0,0,1,0,0.334,81.10000000000001,146.21,0.18,965,1,341,2.9000000000000004
2018,1,15,18,30,-3.6,0,0,0,7,-6.4,0,0,0,0,0.333,81.07000000000001,155.48,0.18,965,1,331,2.7
2018,1,15,19,30,-3.8000000000000003,0,0,0,7,-6.800000000000001,0,0,0,0,0.331,79.88,160.48,0.18,965,0.9,323,2.6
2018,1,15,20,30,-4,0,0,0,7,-7.2,0,0,0,0,0.328,78.57000000000001,157.94,0.18,965,0.9,318,2.6
2018,1,15,21,30,-4.1000000000000005,0,0,0,7,-7.6000000000000005,0,0,0,0,0.324,76.69,149.75,0.18,965,0.9,314,2.6
2018,1,15,22,30,-4.1000000000000005,0,0,0,7,-7.9,0,0,0,0,0.321,74.59,139.27,0.18,965,0.9,311,2.7
2018,1,15,23,30,-4.2,0,0,0,7,-8.3,0,0,0,0,0.32,73.28,128.02,0.18,965,0.9,309,2.7
2018,1,16,0,30,-4.2,0,0,0,7,-8.5,0,0,0,0,0.319,72,116.62,0.18,966,0.9,305,2.6
2018,1,16,1,30,-4.1000000000000005,0,0,0,7,-8.6,0,0,0,0,0.318,70.92,105.38,0.18,966,1,305,2.5
2018,1,16,2,30,-3.9000000000000004,0,0,0,4,-8.6,0,0,0,0,0.317,69.86,94.61,0.18,967,1,305,2.4000000000000004
